,id,amount_tsh,days_since_recorded,funder,gps_height,installer,basin,region_code,population,public_meeting,permit,extraction_type_class,management,payment_type,water_quality,quality_group,quantity,source,source_class,waterpoint_type_group,construction_periods
7880,1984,0.0,262,other,81,other,Wami / Ruvu,7,250,False,False,handpump,wug,never pay,soft,good,insufficient,shallow well,groundwater,hand pump,2000-2009
7881,61682,0.0,986,other,0,other,Wami / Ruvu,1,0,True,True,other,vwc,unknown,soft,good,dry,shallow well,groundwater,other,unknown
7882,59320,500.0,1034,other,461,other,Wami / Ruvu,5,350,True,True,handpump,vwc,on failure,soft,good,insufficient,shallow well,groundwater,hand pump,1970-1979
7883,62678,0.0,865,other,0,other,Lake Nyasa,12,0,True,True,gravity,vwc,monthly,soft,good,dry,spring,groundwater,communal standpipe,unknown
7884,2798,0.0,30,other,599,other,Pangani,3,289,True,False,gravity,other,never pay,soft,good,enough,rainwater harvesting,surface,communal standpipe,2000-2009
7885,54555,0.0,827,other,0,other,Lake Victoria,18,0,False,False,gravity,vwc,never pay,soft,good,enough,spring,groundwater,improved spring,unknown
7886,46806,0.0,420,Rwssp,0,other,Lake Victoria,17,0,True,True,other,wug,never pay,soft,good,insufficient,shallow well,groundwater,other,unknown
7887,67541,0.0,421,Rwssp,0,DWE,Lake Tanganyika,17,0,True,True,other,wug,unknown,soft,good,insufficient,shallow well,groundwater,other,unknown
7888,65284,0.0,865,other,0,other,Lake Victoria,19,0,True,True,handpump,vwc,per bucket,soft,good,enough,machine dbh,groundwater,hand pump,unknown
7889,31265,0.0,860,Hesawa,0,other,Lake Victoria,19,0,True,True,handpump,vwc,unknown,unknown,unknown,dry,shallow well,groundwater,hand pump,unknown
7890,34288,1000.0,1004,other,-22,DWE,Pangani,4,50,True,True,gravity,vwc,never pay,soft,good,enough,machine dbh,groundwater,communal standpipe,2000-2009
7891,38812,20.0,285,other,857,other,Pangani,3,20,True,True,gravity,water authority,per bucket,soft,good,insufficient,spring,groundwater,communal standpipe,2000-2009
7892,14868,0.0,1010,other,-4,DWE,Rufiji,60,1,True,True,motorpump,vwc,never pay,salty,salty,enough,machine dbh,groundwater,communal standpipe,2000-2009
7893,64873,0.0,290,other,531,Government,Lake Nyasa,10,40,False,True,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,unknown
7894,22140,50.0,962,World Bank,0,other,Wami / Ruvu,5,234,True,True,submersible,vwc,per bucket,salty,salty,enough,machine dbh,groundwater,communal standpipe,2000-2009
7895,11260,0.0,866,other,0,DWE,Lake Victoria,19,0,True,True,motorpump,vwc,per bucket,soft,good,enough,lake,surface,communal standpipe,unknown
7896,62930,0.0,976,other,0,Commu,Internal,1,0,True,False,other,vwc,never pay,soft,good,dry,shallow well,groundwater,other,unknown
7897,36875,600.0,983,other,48,other,Wami / Ruvu,6,582,False,True,submersible,parastatal,monthly,soft,good,enough,river,surface,communal standpipe,1980-1989
7898,66406,0.0,998,other,707,other,Rufiji,11,1,False,True,handpump,other,never pay,salty,salty,dry,machine dbh,groundwater,hand pump,2000-2009
7899,12160,0.0,1016,other,2,other,Wami / Ruvu,60,100,True,False,other,vwc,never pay,soft,good,dry,shallow well,groundwater,other,2000-2009
7900,60923,50.0,983,other,665,other,Rufiji,5,300,True,True,other,vwc,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,2000-2009
7901,41028,0.0,393,Hesawa,1294,DWE,Lake Victoria,20,250,True,False,other,wug,unknown,salty,salty,enough,shallow well,groundwater,other,1980-1989
7902,72710,0.0,301,other,1351,other,Lake Tanganyika,16,1,True,False,submersible,vwc,unknown,soft,good,enough,machine dbh,groundwater,communal standpipe,unknown
7903,51571,0.0,984,other,0,other,Lake Nyasa,12,0,True,False,gravity,vwc,unknown,soft,good,insufficient,spring,groundwater,communal standpipe,unknown
7904,32839,0.0,979,Danida,0,Government,Lake Rukwa,12,0,True,True,gravity,vwc,monthly,soft,good,enough,river,surface,communal standpipe,unknown
7905,10978,0.0,303,Danida,1483,other,Lake Tanganyika,16,150,True,False,gravity,vwc,unknown,soft,good,insufficient,spring,groundwater,improved spring,2000-2009
7906,30879,0.0,868,other,0,other,Lake Nyasa,12,0,True,False,gravity,vwc,never pay,soft,good,enough,river,surface,communal standpipe,unknown
7907,67002,250.0,295,Danida,1361,Danida,Lake Tanganyika,16,520,True,False,gravity,water board,monthly,soft,good,enough,river,surface,communal standpipe,2000-2009
7908,60951,0.0,1002,other,1659,other,Rufiji,11,15,True,False,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,1980-1989
7909,1889,0.0,979,other,0,other,Lake Rukwa,12,0,True,False,handpump,vwc,on failure,soft,good,enough,shallow well,groundwater,hand pump,unknown
7910,51701,500.0,994,other,319,DWE,Rufiji,5,1020,True,True,handpump,vwc,monthly,soft,good,enough,shallow well,groundwater,hand pump,1990-1999
7911,59284,0.0,296,Danida,1325,other,Lake Tanganyika,16,400,True,False,handpump,vwc,unknown,soft,good,enough,shallow well,groundwater,hand pump,2000-2009
7912,26460,500.0,296,Danida,809,Danida,Rufiji,10,900,True,True,gravity,vwc,monthly,soft,good,enough,river,surface,communal standpipe,1980-1989
7913,23917,0.0,406,other,1393,other,Lake Victoria,17,400,True,False,handpump,wug,never pay,soft,good,enough,shallow well,groundwater,hand pump,2000-2009
7914,19445,0.0,412,other,0,Government,Internal,17,0,True,True,other,vwc,never pay,soft,good,insufficient,dam,surface,communal standpipe,unknown
7915,20634,100.0,303,other,-9,other,Ruvuma / Southern Coast,80,230,False,True,handpump,private operator,per bucket,salty,salty,insufficient,shallow well,groundwater,hand pump,2000-2009
7916,48271,0.0,878,other,0,DWE,Lake Victoria,18,0,True,True,gravity,other,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe,unknown
7917,39770,0.0,285,other,101,other,Ruvuma / Southern Coast,99,355,True,True,motorpump,vwc,unknown,soft,good,enough,machine dbh,groundwater,communal standpipe,2010-2013
7918,12535,20.0,260,other,997,DWE,Pangani,2,100,True,True,gravity,vwc,per bucket,soft,good,insufficient,spring,groundwater,communal standpipe,2000-2009
7919,9948,0.0,863,other,0,DWE,Lake Victoria,17,0,True,False,handpump,wug,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
7920,50686,20000.0,1004,other,-17,other,Rufiji,60,20,True,False,submersible,vwc,monthly,soft,good,enough,spring,groundwater,communal standpipe,unknown
7921,35931,3600.0,974,other,1974,DWE,Rufiji,11,15,True,True,gravity,vwc,annually,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
7922,14955,7500.0,291,other,689,other,Pangani,3,320,True,False,motorpump,private operator,annually,unknown,unknown,enough,dam,surface,communal standpipe,2010-2013
7923,48997,0.0,872,other,1159,DWE,Lake Rukwa,15,50,False,True,gravity,water authority,never pay,soft,good,enough,spring,groundwater,communal standpipe,1970-1979
7924,71077,50.0,280,other,1341,DWE,Pangani,21,200,True,True,submersible,water authority,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,2010-2013
7925,26013,0.0,981,Danida,0,Danida,Lake Rukwa,12,0,True,True,gravity,wug,on failure,soft,good,dry,river,surface,communal standpipe,unknown
7926,12541,0.0,970,other,0,Government,Lake Rukwa,12,0,True,True,handpump,vwc,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
7927,10225,0.0,1006,other,366,other,Rufiji,5,230,False,True,handpump,other,never pay,soft,good,enough,shallow well,groundwater,hand pump,2000-2009
7928,48523,500.0,974,Danida,1815,DWE,Rufiji,11,58,True,True,gravity,wua,monthly,soft,good,enough,river,surface,communal standpipe,1990-1999
7929,44597,0.0,1004,other,477,other,Wami / Ruvu,5,130,True,True,submersible,private operator,never pay,soft,good,enough,machine dbh,groundwater,communal standpipe,2000-2009
7930,18030,600.0,406,other,1200,other,Lake Victoria,20,358,False,False,submersible,vwc,monthly,soft,good,enough,lake,surface,communal standpipe,1980-1989
7931,67297,0.0,966,other,0,Commu,Wami / Ruvu,1,0,True,False,motorpump,vwc,per bucket,soft,good,insufficient,machine dbh,groundwater,communal standpipe,unknown
7932,18418,0.0,866,other,0,other,Lake Victoria,19,0,False,True,handpump,vwc,never pay,soft,good,enough,machine dbh,groundwater,hand pump,unknown
7933,8365,50.0,984,other,0,Government,Pangani,4,1,True,False,submersible,vwc,per bucket,soft,good,insufficient,machine dbh,groundwater,communal standpipe,1970-1979
7934,31248,0.0,865,other,0,other,Lake Victoria,19,0,True,True,other,vwc,never pay,unknown,unknown,enough,shallow well,groundwater,other,unknown
7935,49370,3600.0,974,other,1973,DWE,Rufiji,11,35,True,True,gravity,vwc,annually,soft,good,dry,spring,groundwater,communal standpipe,1970-1979
7936,55014,0.0,1014,other,-22,other,Wami / Ruvu,60,740,True,False,handpump,wug,never pay,soft,good,enough,shallow well,groundwater,other,2010-2013
7937,10408,200.0,962,World Bank,0,other,Wami / Ruvu,5,1150,True,True,submersible,vwc,per bucket,salty,salty,insufficient,machine dbh,groundwater,communal standpipe,2000-2009
7938,22728,0.0,416,other,0,DWE,Lake Tanganyika,17,0,True,True,handpump,wug,unknown,soft,good,enough,shallow well,groundwater,hand pump,unknown
7939,57343,0.0,879,other,0,other,Lake Nyasa,12,0,True,False,gravity,vwc,never pay,soft,good,insufficient,spring,groundwater,communal standpipe,unknown
7940,42461,0.0,318,other,125,other,Ruvuma / Southern Coast,80,876,False,False,handpump,parastatal,never pay,salty,salty,enough,machine dbh,groundwater,hand pump,2010-2013
7941,73501,0.0,876,Hesawa,0,other,Lake Victoria,18,0,True,True,handpump,wua,monthly,salty,salty,insufficient,shallow well,groundwater,hand pump,unknown
7942,32679,0.0,405,other,0,DWE,Lake Victoria,17,0,True,False,handpump,wug,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
7943,52750,0.0,259,other,1606,other,Pangani,3,120,True,True,gravity,vwc,never pay,soft,good,insufficient,spring,groundwater,communal standpipe,1990-1999
7944,51655,0.0,994,other,0,DWE,Pangani,4,100,True,True,gravity,private operator,never pay,salty,salty,enough,other,unknown,communal standpipe,1990-1999
7945,43087,0.0,314,other,1474,other,Internal,13,1,True,False,motorpump,vwc,unknown,unknown,unknown,dry,machine dbh,groundwater,communal standpipe,1960-1969
7946,66847,0.0,867,other,0,other,Lake Victoria,19,0,True,True,handpump,vwc,never pay,soft,good,enough,machine dbh,groundwater,hand pump,unknown
7947,32537,0.0,306,other,1317,other,Internal,21,275,True,True,other,parastatal,never pay,soft,good,seasonal,rainwater harvesting,surface,communal standpipe,1990-1999
7948,54168,0.0,871,Hesawa,0,other,Lake Victoria,18,0,True,False,gravity,vwc,never pay,soft,good,dry,spring,groundwater,other,unknown
7949,45987,0.0,961,other,0,Government,Lake Rukwa,12,0,True,True,handpump,vwc,per bucket,soft,good,enough,shallow well,groundwater,hand pump,unknown
7950,17470,20.0,1004,other,-38,other,Wami / Ruvu,6,200,True,True,wind-powered,vwc,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,2000-2009
7951,46205,50.0,258,other,18,other,Wami / Ruvu,7,120,False,False,submersible,wug,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,2000-2009
7952,37807,100.0,300,other,341,other,Ruvuma / Southern Coast,90,150,True,True,handpump,parastatal,per bucket,salty,salty,insufficient,machine dbh,groundwater,hand pump,2010-2013
7953,9963,0.0,972,other,0,other,Rufiji,12,0,False,True,gravity,water board,never pay,soft,good,seasonal,river,surface,communal standpipe,unknown
7954,72385,1000.0,999,other,1763,other,Lake Nyasa,11,45,True,False,gravity,vwc,annually,soft,good,seasonal,spring,groundwater,communal standpipe,1980-1989
7955,36930,0.0,253,other,1634,DWE,Pangani,3,45,False,True,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,1970-1979
7956,29101,0.0,286,other,0,DWE,Lake Victoria,17,0,True,False,handpump,wug,never pay,soft,good,enough,shallow well,groundwater,hand pump,unknown
7957,26414,0.0,316,other,0,DWE,Lake Victoria,17,0,True,False,handpump,wug,other,salty abandoned,salty,insufficient,shallow well,groundwater,hand pump,unknown
7958,48369,0.0,314,other,1501,other,Internal,13,1,True,False,other,vwc,unknown,unknown,unknown,dry,shallow well,groundwater,other,1980-1989
7959,13017,1000.0,296,other,678,other,Ruvuma / Southern Coast,10,1,True,False,handpump,vwc,annually,soft,good,enough,machine dbh,groundwater,hand pump,2000-2009
7960,49421,0.0,329,other,1535,other,Internal,13,1,True,False,other,vwc,unknown,soft,good,insufficient,shallow well,groundwater,other,1980-1989
7961,21523,500.0,960,other,1583,other,Rufiji,11,85,True,True,gravity,wua,monthly,soft,good,enough,river,surface,communal standpipe,1970-1979
7962,67645,25.0,874,other,1545,DWE,Lake Tanganyika,15,150,True,False,handpump,unknown,per bucket,salty,salty,enough,machine dbh,groundwater,hand pump,1980-1989
7963,50154,0.0,323,World Bank,1510,other,Internal,13,145,True,True,submersible,parastatal,never pay,soft,good,enough,machine dbh,groundwater,communal standpipe,2000-2009
7964,62378,0.0,878,Hesawa,0,DWE,Lake Victoria,18,0,True,True,other,vwc,never pay,soft,good,insufficient,shallow well,groundwater,other,unknown
7965,47337,0.0,867,other,1740,DWE,Lake Rukwa,15,1,False,False,gravity,vwc,never pay,unknown,unknown,enough,river,surface,communal standpipe,1980-1989
7966,44517,30.0,1000,other,64,DWE,Pangani,4,90,True,False,submersible,vwc,per bucket,salty,salty,insufficient,machine dbh,groundwater,communal standpipe,2000-2009
7967,52483,0.0,854,other,0,other,Lake Rukwa,12,0,False,False,handpump,vwc,never pay,soft,good,seasonal,shallow well,groundwater,hand pump,unknown
7968,60224,0.0,406,other,0,other,Lake Tanganyika,14,0,True,True,handpump,vwc,never pay,soft,good,dry,shallow well,groundwater,hand pump,unknown
7969,23021,0.0,1014,other,91,DWE,Wami / Ruvu,6,1,True,False,handpump,vwc,never pay,soft,good,enough,machine dbh,groundwater,hand pump,2000-2009
7970,69858,0.0,975,other,0,other,Lake Nyasa,12,0,True,False,gravity,parastatal,unknown,soft,good,enough,spring,groundwater,communal standpipe,unknown
7971,29599,0.0,420,other,0,other,Internal,14,0,False,True,submersible,water authority,per bucket,coloured,colored,insufficient,dam,surface,communal standpipe,unknown
7972,64096,0.0,836,other,0,other,Lake Victoria,18,0,True,True,other,vwc,never pay,soft,good,insufficient,spring,groundwater,improved spring,unknown
7973,18671,0.0,984,World Bank,327,other,Wami / Ruvu,5,1,True,True,submersible,vwc,never pay,soft,good,enough,machine dbh,groundwater,communal standpipe,2000-2009
7974,3281,0.0,399,other,1157,other,Lake Victoria,20,3000,True,True,other,vwc,unknown,salty,salty,enough,shallow well,groundwater,hand pump,2010-2013
7975,72728,0.0,860,Hesawa,1283,DWE,Lake Victoria,19,400,True,True,other,vwc,never pay,soft,good,insufficient,shallow well,groundwater,other,1980-1989
7976,15987,2400.0,990,other,1387,DWE,Rufiji,11,0,True,True,gravity,vwc,annually,soft,good,insufficient,spring,groundwater,communal standpipe,unknown
7977,73993,0.0,398,Rwssp,0,other,Lake Victoria,17,0,True,True,handpump,wug,never pay,soft,good,insufficient,shallow well,groundwater,hand pump,unknown
7978,17644,0.0,285,other,1798,DWE,Internal,21,400,True,True,gravity,vwc,never pay,soft,good,enough,river,surface,communal standpipe,1970-1979
7979,37494,500.0,982,Unicef,1462,DWE,Rufiji,11,163,True,True,gravity,wua,monthly,soft,good,enough,river,surface,communal standpipe,1970-1979
7980,47009,0.0,423,Rwssp,0,DWE,Internal,17,0,False,False,other,wug,on failure,soft,good,seasonal,shallow well,groundwater,hand pump,unknown
7981,71115,0.0,122,other,1577,other,Pangani,2,150,True,True,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,2000-2009
7982,12145,0.0,272,other,1389,Government,Lake Victoria,20,300,False,True,motorpump,wug,unknown,salty,salty,insufficient,machine dbh,groundwater,communal standpipe,1970-1979
7983,28083,0.0,297,other,1377,RWE,Lake Tanganyika,16,150,True,False,gravity,vwc,unknown,soft,good,enough,spring,groundwater,communal standpipe,1980-1989
7984,37806,0.0,312,other,0,DWE,Lake Victoria,17,0,True,False,handpump,wug,never pay,soft,good,insufficient,shallow well,groundwater,hand pump,unknown
7985,51762,0.0,402,other,0,DWE,Lake Victoria,17,0,False,False,other,wug,unknown,soft,good,enough,shallow well,groundwater,other,unknown
7986,1639,0.0,264,other,1449,other,Pangani,3,1,True,True,other,water board,monthly,soft,good,enough,other,unknown,other,2000-2009
7987,17981,10.0,244,other,1074,other,Pangani,3,170,True,True,gravity,water board,per bucket,soft,good,enough,spring,groundwater,communal standpipe,1990-1999
7988,18042,0.0,990,other,1113,other,Pangani,4,50,True,False,gravity,vwc,never pay,soft,good,insufficient,spring,groundwater,communal standpipe,2000-2009
7989,25894,50.0,307,other,173,other,Ruvuma / Southern Coast,9,300,True,True,handpump,vwc,per bucket,soft,good,enough,machine dbh,groundwater,hand pump,2000-2009
7990,18132,20.0,1005,other,269,other,Wami / Ruvu,6,50,True,True,submersible,wua,per bucket,soft,good,enough,river,surface,communal standpipe,2000-2009
7991,9731,400.0,1005,other,1505,other,Rufiji,11,1,True,True,handpump,vwc,annually,soft,good,dry,machine dbh,groundwater,hand pump,2000-2009
7992,10333,0.0,856,other,0,DWE,Lake Victoria,18,0,True,True,gravity,vwc,never pay,soft,good,enough,spring,groundwater,communal standpipe,unknown
7993,396,0.0,410,other,0,DWE,Lake Tanganyika,17,0,False,True,handpump,vwc,unknown,soft,good,enough,shallow well,groundwater,hand pump,unknown
7994,25433,0.0,257,other,1260,other,Pangani,2,150,True,True,gravity,vwc,unknown,soft,good,insufficient,spring,groundwater,communal standpipe,1960-1969
7995,11399,0.0,308,other,0,DWE,Lake Victoria,17,0,False,False,handpump,wug,other,soft,good,enough,shallow well,groundwater,hand pump,unknown
7996,31007,0.0,261,other,1098,other,Ruvuma / Southern Coast,10,800,False,True,handpump,other,on failure,soft,good,dry,shallow well,groundwater,hand pump,2000-2009
7997,18822,30.0,318,other,1547,other,Internal,13,232,True,True,motorpump,wug,per bucket,soft,good,enough,machine dbh,groundwater,communal standpipe,2000-2009
